,title,author,publisher,journal,date,translate_title,Abstract
11,중국 북방지역과 중원지역의 취락형태 비교 - 용산시대를 중심으로,박진호,동북아역사재단,동북아역사논총,2021,중국 북방지역과 중원지역의 취락형태 비교 - 용산시대를 중심으로,"최근 중국 고고학계는 석묘(石峁) 유적에 대한 관심이 매우 높다. 그 면적은 400만m2를 넘어 단순히 면적만 비교해 보더라도, 중원(中原)지역의 도사(陶寺)유적, 이리두(二裏頭) 유적보다 크다. 중국학계에서는 이 유적을 용산시대 후기 북방문화권을 대표하는 초대형 중심취락으로 규정하고, 고대 사서에 등장하는 인물과 연결하거나, 중화문명을 구성하는 하나의 구성요소로 인식하고 있다.
하지만 석묘 유적이 위치한 섬서성 북부지역은 전통적으로 중원지역과 구별되는 북방지역으로 인식되었고, 고고학적인 양상 또한 눈에 띄게 차이를 보이는 곳이다. 그중에서도 필자는 북방지역 용산시대에 나타나는 석성에 주목하였다. 당시 중원지역에서는 토축 담장을 두른 토성이 활발히 건설되었고, 이것은 북방지역에서 석성이 활발히 건설된 것과는 대조되는 부분이다.
이 글에서는 석묘 유적이 발견되는 섬서성 북부와 그 인근 북방지역의 취락 형태, 그리고 중원지역에서 발견되는 취락형태에 대해 기초적인 비교를 통하여 용산시대 북방지역과 중원지역의 문화 차이에 대해 분석하였다. 결론적으로, 두 지역의 고고학적 양상은 두 집단의 성격 차이를 보여준다. 따라서 석묘 유적을 비롯한 북방의 석성 축조집단이 중원문명이 형성 과정에서 주도적 역할을 하였다고 보기는 힘들다."
12,홍산문화와 중원 앙소문화의 관계 고찰,배현준,동북아역사재단,동북아역사논총,2021,홍산문화와 중원 앙소문화의 관계 고찰,"중국고고학에서 홍산문화 단·묘·총 유적군의 발견은 기존의 ‘중원중심론’을 해체하는 계기가 되었으며, 이후 여러 다양한 지역문화를 평등하고 대등한 관점으로 바라보는 ‘구계유형론’, ‘중국상호작용권’과 같은 새로운 관점이 출현하도록 하였다. 물론 여러 지역문화의 다양성을 인정하면서도 중원지역의 역할을 중요시하는 복합적인 관점도 출현하도록 하였다. 그리고 이것이 현재까지 이어져 오는 ‘다원일체론’의 기본 바탕이 되었다.
다양하고 독립적이며, 때로는 중원지역보다 선진적인 문화를 가진 지역문화를 하나의 중국 안에 편입시키기 위해서는 각 지역을 연결할 수 있는 실체적 근거가 필요하다. 홍산문화의 경우, 중원 앙소문화 묘저구유형에서 유행하던 채도가 출현한다는 점에 착안하여 중원문화와 홍산문화를 직접적으로 연결하고, 이들이 교류하던 통로(Y형 문화대)를 당시 중국에서 문화의 교류와 충돌이 제일 활발한 용광로로 보기도 하였다.
그러나 채도 문양의 차이와 용도, 기반 문화와 사회적 성격의 차이는 공통점보다 차이점이 많으며, 채도의 교류 역시 홍산문화와 묘저구유형 양자의 직접적인 교류보다는 묘자구문화를 통한 간접적인 교류였을 가능성이 높다. 따라서 홍산문화와 중원지역의 신석기문화는 생각보다 긴밀한 관계를 갖지는 못한 것으로 보인다.
홍산문화를 중국문명의 일부로 여기는 근거는 묘저구유형의 채도와의 관계를 다소 과장하였기 때문이다. 채도에서 보이는 일부 유사성 외에는 고고학적 물질문화 및 사회 성격의 차이가 크다."
13,한국 고인골에 남은 질병의 흔적,"김명주, 김이석, 이성준",한국고대사학회,한국고대사연구,2021,한국 고인골에 남은 질병의 흔적,"현재까지 많은 발굴조사가 실시되었으나, 시대별 또는 지역별로 유의미하게 활용할 수 있는 과거의 인체 정보는 미미하다. 이것은 연구 가능한 상태의 인골이 잔존하기 어려운 한국의 매장환경에 기인한 결과이겠지만, 고인골에 대한 의학적 연구가 폭넓게 진행되지 못했다는 점도 방증한다.
그럼에도 불구하고, 고고학과 의학의 융합연구는 다양한 가능성을 보여주었고, 대중적으로도 큰 주목을 받았다. 6세기 전후 사망한 창녕 송현동 15호분 출토 순장 인골, 7세기 전반에 사망한 익산 쌍릉 출토 인골, 16세기 후반 사망한 안동 가곡리 회곽묘 출토 미라, 17세기 중반 사망한 문경 진성이낭 묘 출토 미라 등이 좋은 사례이다. 그리고 다공성뼈과다증, 치아의 사기질저하증, 광범위특발성뼈과다증, 죽상동맥경화증, 복달렉탈장 등의 질병이 보고되었다.
과거의 사람과 삶을 복원하는 연구가 더욱 진전되기 위해서는 고고학과 의학 분야가 긴밀히 협업할 수 있는 체계가 마련되어야 한다. 앞으로 이와 같은 노력은 식생활, 질병(팬데믹), 이주 등 고대사회가 변동했던 역동적인 요인들을 규명하는 데 토대가 될 것이다."
14,하가점하층문화와 상문화의 계승관계에 대한 비판적 검토,이유표,동북아역사재단,동북아역사논총,2021,하가점하층문화와 상문화의 계승관계에 대한 비판적 검토,"1960년대 약왕묘와 하가점유적의 발굴 이후, 하가점하층문화와 상문화 사이의 문화적 연관성이 지적된 후, 두 문화 사이의 물질문화적 유사성을 지적하는 연구성과는 물론, 더 나아가 하가점하층문화에서 상문화로 이어지는 민족문화적 계승성 또한 제기되고 있다. 이러한 맥락에서 문헌과 고문자 자료를 근거로 한상족의 ‘북방기원설’은 이러한 고고학적 인식을 뒷받침해주고 있다. 그러나 이러한 물질문화적 유사성은 전체적인 틀 속에서 보면 ‘소동대이(小同大異)’하고, 하가점하층문화에서 보이는 규, 작, 화 등의 토기와 채회도기 또한 극히 일부에서만 보이기 때문에, 이를 일반적인 계승관계로 파악하는 것은 무리가 있다.
그럼에도 하가점하층문화와 상문화 사이의 계승관계에 대한 논의가 끊이지 않고 있다. 특히 공공역사 현장에서는 이를 더욱 강조하는 측면이 있다. 이는 현재 중국 전역에서 유행하고 있는 ‘지역문명 만들기’와 연관지어 볼 수 있다. 또한 하가점하층문화를 잉태한 요하 유역의 ‘요하문명’이라는 지역문명 브랜드는 이 지역에 내세울 만한 중국 고국이 없다는 이면의 고충을 보여주기도 한다. 따라서 ‘하가점하층문화’가 중원문화에 영향을 주었다는 논리는 지역문화의 우수성을 선양하면서 정체성을 강화할 수 있는 더없이 좋은 근거가 된다.
이러한 맥락을 고려해보면, 연구자들이 하가점하층문화와 상문화 사이의 유사성만 강조하면서, 이보다 더욱 다양하게 나타나는 차이점을 애써 외면한 혐의를 지울 수 없다. 따라서 이러한 연구는 논지 전개의 타당성보다는 오히려 지역문화의 유구함과 우월성을 강조하는 지역주의 경향에 빠져 있는 것은 아닌지 의심이 된다."
15,백제 무령왕릉 상장례 재고 -목관 안치 방식으로 본 매장의례 복원-,김규동,한국고대사학회,한국고대사연구,2021,백제 무령왕릉 상장례 재고 -목관 안치 방식으로 본 매장의례 복원-,"무령왕릉은 아치형 묘실 중앙에 아치형 연도가 연결된 벽돌무덤이다. 하지만 1971년 7월 8일 실시한 무박 2일, 16시간의 졸속 발굴은 엄청난 고고학적, 역사적 사실을 잃게 만드는 안타까운 현실이 되었다.
이에 본고에서는 발굴보고서와 실측도면 그리고 사진자료 등을 면밀하게 분석하여 목관의 제작방법과 구조를 파악하고 묘실 내 목관의 안치 방법 및 위치를 고찰하였다.
단시간에 급격하게 붕괴된 상태와 시상이 남아 있지만 바닥판이 확인되지 않는 점, 무령왕릉에서 출토된 1,279점의 못 중 바닥판에 사용되었을 것으로 보이는 못이 발견되지 않는 점, 연도 길이가 목관 길이보다 길고 그 너비와 높이가 좁고 낮아 목관을 들어나르기 곤란한 점, 사상의 크기가 목관의 내부 크기와 거의 같아 뚜껑 열린 목관 내부에 시상을 안치하기 힘든 점 등으로 보아 목관의 바닥판이 없는 구조였음을 확인할 수 있었다. 그리고 왕목관 동장측판과 왕비 목관 서장측판이 각각 묘실 동서장벽에 거의 붙어 무너진 상태를 근거로 두 목관이 묘실 가운데를 중심으로 등간격으로 배치되지 않고 묘실 장벽쪽으로 치우쳐 안치되었음을 확인하였다.
목관의 구조가 바닥판이 없고, 연도의 너비와 높이, 길이가 목관을 들어나르기 힘든 구조였기 때문에 목관은 각 관재를 묘실로 반입하여 장측판과 단측판을 조립한 후 시상에 끼우듯이 안치하고 蓋板을 덮은 것으로 소위 ‘들어나르는 관’이 아니었을 가능성을 제시하였다. 이런 과정을 바탕으로 무령왕과 왕비의 매장의례과정을 복원하였다.
무령왕릉은 벽돌무덤이라는 중국 남조의 묘제를 수용하는 국제적 개방성과 함께 백제의 상장례와 차이나는 변수들을 특유의 유연성으로 극복하고 있다. 연도가 길고, 낮고 좁은 상황을 바닥판이 없는 목관으로 대체하는 방식을 택했던 것이다. 결국 무령왕릉의 축조와 상장례는 국제적 개방성과 유연성이라는 백제 특유의 문화적 특징과 흐름을 같이하고 있다고 할 수 있다."
16,고려시대 명문와에 보이는 瓦匠,이유섭,충북대학교 중원문화연구소,중원문화연구,2021,고려시대 명문와에 보이는 와장,"와장은 기와를 만드는 장인이며, 기와는 건물의 지붕을 마감하는데 사용되는 건축부재이다. 기와는 대개 권위건축물에만 한정적으로 소비되며, 그 건물은 권력과 밀접한 관련이 있다. 기와가 가진 위상을 가벼이 볼 수 없는 이유이다.
지금까지 기와에 대한 연구는 문양을 중시하는 미술사적 시각과 제작기법에 무게중심을 두는 고고학적 관점이 교차하고 있다. 그런데 문양이나 제작기법보다 더 중요한 것은 기와를 제작했던 조직에 대한 복원이다. 사료의 영성함은 고대사회를 복원하는 데 가장 큰 걸림돌이 되었다. 이러한 분위기 속에서 기와에서 명문이 확인되는 경우가 있어 주목을 요한다. 문자 기와는 후대에 정리되는 문헌사료와는 달리 당대인이 직접 서사했다는 점에서 1차 사료에 비견될 수 있다. 명문의 내용은 주로 제작 일시, 시주자, 제작처, 공급처, 제작자 등인데, 제작자인 와장의 경우 기와를 제작하던 조직체계를 가늠해 볼 수 있다는 점에서 결코 가벼이 볼 수 없다.
문자 기와에서 확인되는 와공들의 유형을 정리해 보면 官匠과 僧匠, 私匠으로 대별해 볼 수 있다. 관장이 국가의 공권력이 개입하여 기와를 생산하였다면, 승장은 승단의 통제아래 사역되었다. 이에 반해 사장은 육요, 와소 등의 공적 생산체제가 이완되면서 등장한 것으로 파악된다.
특히 공적 생산체제가 이완되면서 私匠은 오키나와 우라소에성에서 출토된 고려와장명 기와가 대표적이다. 기와에 국가명을 드러내고 있는 것에서 국내 유통용이 아니라 대외용이었음을 시사한다. 다시 말해 오키나와에서 출토되었다는 점에서 판매용의 가능성을 타진해 볼 수 있다. 이러한 사장의 등장 배경에는 과중한 수탈과 권력자의 늑탈로 인한 와소의 해체에 있다. 국가적 차원의 공적 생산체제의 이완은 기와를 판매의 대상으로 부각시켰다. 단적으로 12세기에 죄인의 속량에 ‘贖銅瓦徵’이 이를 여실히 보여준다. 한편 관장과 승장들은 조선이 건국되면서 별와요로 대표되는 기와가마가 등장하기 이전까지 국가의 조와체계에 흡수된 인물들이었다."
17,고구려 고고학 연구의 기준을 마련하다,여호규,고구려발해학회,고구려발해연구,2021,고구려 고고학 연구의 기준을 마련하다,
18,발해시기 농업의 전개와 성격 -철제 농기구와 식물유체 분석을 중심으로-,"박규진, 이동건",고구려발해학회,고구려발해연구,2021,발해시기 농업의 전개와 성격 -철제 농기구와 식물유체 분석을 중심으로-,"이 글은 발해시기 농업에 대한 글이다. 발해 농업과 관련해서는 지금까지 자료의 부족으로 연구가 미진한 상태였다. 특히 문헌기록은 매우 소략하기 때문에 농업에 관한 연구를 위해서는 고고학 자료를 확인해야 할 필요가 있다. 따라서 본고에서는 농업의 직접적인 증거인 철제 농기구와 식물유체를 중심으로 분석하여 발해농업의 특징과 의미를 살펴보았다.
발해유적에서 출토된 철제 농기구는 완형을 중심으로 집계 결과 7종 62점이 확인되었다. 용도에 따라 기경구, 제초구, 수확구 등으로 분류할 수 있는데, 기경구에는 보습, 볏, 유공철부, 철삽 등이 해당하며, 제초구는 철서, 수확구로는 철겸과 가위 등이 해당된다. 철제 농기구는 대부분 생활유적에서 출토되었기 때문에 실생활과 관련 있는 것으로 추정하였다. 또 확인된 철제 농기구 모두 주로 밭농사에 사용되는 것임을 알 수 있었다.
발해유적에서 출토된 식물유체는 모두 연해주 유적에서 확인되었다. 식물유체 분석이 진행된 유적은 시기에 따라 말갈유적, 말갈-발해유적, 발해 이후 유적으로 구분할 수 있다. 분석이 진행된 유적에서 총 16종의 식물유체가 확인되었는데, 모두 밭작물이며 기장족 잡곡류, 맥류, 두류, 기타작물(들깨, 배추속, 대마 등)으로 구분할 수 있다. 이중 출토량이 많은 작물은 잡곡류로, 특히 조와 피의 출토량이 많고 또 대다수 유적에서 확인된다. 맥류인 쌀보리와 밀 역시 출토량이 많은 편이다. 이외 다른 작물들은 식생활에 있어 보조적인 역할을 했을 것으로 추정된다.
시기를 구분하여 살펴보면 말갈시기 유적에서는 기장, 조, 쌀보리, 대두 등이 주로 확인되고 발해시기 유적에서는 새로운 작물이 등장하며 재배종의 수가 대폭 증가한다.
철제 농기구와 식물유체 자료를 통해 발해의 농업은 밭농사 위주임을 알 수 있었다. 그리고 확인된 보습을 통해서 이랑밭을 만들어 경작했을 것으로 보이며, 농업생산력 향상을 위해 심경, 윤작, 휴경 등을 사용했을 것으로 이해할 수 있다.
한편 발해 농업에 있어 벼농사의 가능성도 추정해 보았다. 만약 발해시기 벼가 재배되었다면, 그 주산지는 상대적으로 농업여건이 좋은 한반도 내 발해영역으로 보는 것이 더 합리적이며, 만주지역에서도 벼를 재배했다 가정하면, 여러 여건상 이는 논벼가 아닌 밭에서 자라는 旱稻일 가능성이 크다."
19,출토 옛사람 뼈와 치아의 DNA 분해지수 및 정량 비교 연구,"김윤지, 김수연, 조은민",한국분석과학회,한국분석과학회 학술대회,2021,출토 옛사람 뼈와 치아의 DNA 분해지수 및 정량 비교 연구,&*&*
20,무덤 양식과 출토유물을 통해 본 5~6세기 백제와 왜의 외교관계,우재병,고려사학회,한국사학보,2021,무덤 양식과 출토유물을 통해 본 5~6세기 백제와 왜의 외교관계,"6세기 전엽, 일부 백제서남부지역 수장묘로 채용된 전방후원분은 백제가 채용한 최초의 왜 무덤양식은 아니다. 이미 5세기 후엽부터 백제는 원통 하니와(埴輪)를 이용하는 왜의 무덤양식을 채용하였다. 또한 6세기 전엽경 무령왕과 왕비의 목관을 비롯하여 백제 권력층의 목관재로서 왜산의 최고급 목재인 금송이 많이 사용되었다. 백제 중앙에 의해 수입된 이들 목재는 지방의 고위 수장층에게도 재분배된 것으로 보인다. 이 시기, 전방후원분의 채용과 더불어 왜산 최고급 목관재의 재분배는 고구려의 위협을 저지하기 위해 왜와의 외교관계 강화를 대외적으로 강조하기 위한 무덤을 이용한 외교전략의 일환이었다고 평가할 수 있다. 6세기 전엽, 왜 중앙지역 왕과 권력층은 백제 중앙양식 묘실이라는 새로운 횡혈식석실을 채용한다. 또한 이들 왜 중앙지역의 왕과 권력층의 백제 양식 횡혈식석실에서는 백제에서 수입된 것으로 보이는 화려한 무기 등 위신재가 출토된다. 왜 중앙은 백제에서 수입한 이들 위신재를 중앙 권력층에게 재분배한 것으로 보인다. 예를 들어, 왜 중앙지역 이노우치이나리즈카(井ノ内稲荷塚)고분과 쇼후쿠지(勝福寺)고분에서 출토한 금과 은으로 만들어진 대도 장식품은 왜 중앙에 의해 백제에서 수입되어 이들 권력층에게 재분배된 위신재로 추정된다. 이들 고고학적 자료는 5세기 후엽~6세기 전엽경 백제와 왜 사이에서 강력한 친왜･친백제 외교정책이 실행되었다는 것을 시사하는 증거이다."
21,호서지역 고고학 연구의 현황과 과제,이기성,호서사학회,역사와 담론,2021,호서지역 고고학 연구의 현황과 과제,"한국고고학에서 있어 호서지역은 매우 중요한 의미를 가지고 있다. 공주, 부여 등 백제 고도(古都)가 위치해 있다는 특성상, 일제강점기 초기부터 발굴 조사가 실시되고 조선총독부 박물관 분관이 설치되는 등 호서지역 고고학의 시작은 곧 한국고고학의 시작과 흐름을 같이한다.
특히 남한 최초로 발견된 구석기시대 유적인 공주 석장리유적, 남한 청동기시대 중기의 가장 대표적인 유적인 부여 송국리유적 그리고 부여, 공주 등으로 대표되는 백제 도성 등 선사시대와 역사시대를 막론하고 호서 지역에는 한국고고학의 중요 이슈를 불러 일으킨 매우 많은 유적이 조사, 연구되었다. 호서지역의 고고학은 1960년대부터 본격적인 발굴 조사를 시작으로, 현재 급격한 양적, 질적 성장을 거듭하고 있다. 그러나 고고학의 양적 성장이 반드시 좋은 결과로만 이어진 것은 아니었다. 고고학 전공 취업의 확대, 고고학 자료의 확보로 인한 학문적 성장과 같은 긍정적인 측면과 함께 과다한 수의 발굴법인 설립으로 조사 및 발굴 보고서의 부실, 고고학 학문의 정체, 연구가 아닌 직업으로서의 발굴이라는 부정적인 측면도 함께 드러나고 있다. 이와 같은 문제점은 고고학의 학문적 성장에 있어 앞으로 해결해 나가야 할 과제일 것이다. 그러나 그와 별개로 호서지역 고고학이 양적, 질적 성장을 거듭하는데 있어 지역사(地域史)에 대한 관심은 높지 않았다는 것을 인정하지 않을 수 없다. 특히 선사시대와 삼국시대까지가 주된 연구 영역인 고고학의 학문적 특성상 중세 이후에 보다 중점이 놓이는 지역사에 어느 정도의 역할을 하였는지에 대해서는 고고학에서의 반성과 이후 연구 방향에 대한 고민이 필요할 것이다.
본 논문에서는 유적 발굴 조사, 대학, 박물관과 문화재연구소, 학회 등의 측면에서 호서지역 고고학의 현황을 살펴보고 지역사 연구 분야로서 호서지역 고고학의 문제점을 검토하였다. 그리고 그에 대한 개선 방안으로 1) 대학에서의 문헌사 교육, 2) 중세유적에 대한 관심과 문헌사학과의 공동연구, 3) 지역사 관점에서의 유적의 보존·활용 등을 제안하였다."
22,『호서지역 고고학 연구의 현황과 과제』에 대한 토론문,황재훈,호서사학회,역사와 담론,2021,『호서지역 고고학 연구의 현황과 과제』에 대한 토론문,
23,중국 삼황오제 시대와 고고학,최몽룡,유라시아문화학회,유라시아문화,2021,중국 삼황오제 시대와 고고학,"삼황오제(三皇五帝)는 역사신화인물 “삼황(三皇)”과 “오제(五帝)”의 합칭(合稱)으로 옛날에는 삼황은 원고삼황(遠古三皇)으로 천황씨(天皇氏)⋅지황씨(地皇氏)⋅인황씨(人皇氏)를 지칭하고, 오제는 원고오방상제(遠古五方上帝)로 다섯 신선인 백제(白帝), 청제(靑帝), 황제(黃帝), 염제(炎帝), 흑제(黑帝)를 말한다. 후일 추가⋅보완되어 삼황은 『상서대전』에서는 수인(燧人)⋅복희(伏羲)⋅신농(神農), 『춘추운두추』에서는 복희⋅여와⋅신농, 『풍속통의』에서는 복희⋅축융⋅신농, 『삼자경』에서는 복희⋅신농⋅황제, 『장자』와 『강감역지록』에서는 유소씨(有巢氏)⋅수인씨(燧人氏)⋅지생씨(知生氏)라고 기록하고 있으며, 오제는 『여씨춘추』는 태호⋅염제⋅황제⋅소호⋅전욱, 『대대예기』는 황제⋅전욱⋅제곡⋅요⋅순, 『자치통감외기』는 황제⋅소호⋅전욱⋅제곡⋅요를 말한다. 이들은 절강⋅감숙⋅하남⋅산동⋅산서성에서 발굴되는 양저(良渚)⋅대지만(大地灣)⋅앙소(仰韶)⋅용산문화(龍山文化)와 관련이 많으며, 그 기간은 기원전 9684년 – 기원전 2015년 사이로 추정한다. 매년 청양절(淸明節)에 섬서성 보계시와 호남성 주주에 위치한 염제릉과 섬서성 황릉현에 위치하는 황제릉에 국가적으로 제사 지내는데 이는 염⋅황제는 화하민족의 조상으로 한족(漢族)은 염황의 자손으로 여기기 때문이다. 이의 시작은 진시황이 기원전 221년 6국(六國)의 통일 후 돌아와서 천자의 분묘를 일률적으로 “능(陵)”으로, 일반 서민의 무덤은 “묘(墓)”로 정한 것에서 비롯되었다. 또 한대(漢代)에는 천자의 릉 옆에 반드시 “묘(廟)”를 세울 것을 정하였다. 진시황은 한민족(漢民族)의 정체성을 통해 왕조의 합법적인 정통성을 알리고 민심을 집결시키는 통치자의 수단을 십분 발휘했다. 그 이후 한, 당, 송, 원, 명, 청의 역대 통일왕조에서도 진시황을 따라 삼황오제의 능이나 묘에 매년 제사지내고, 능묘를 보살피고 중수하는 등 신경을 써왔다. 오늘날의 ‘중화문명탐원대공정’도 그런 면에서 이해가 된다."
24,다라국 위치의 재검토,이동희,한국고대사탐구학회,한국고대사탐구,2021,다라국 위치의 재검토,"본고는 위치 비정에 대해 논란이 많은 다라국을 대상으로 기존의 문헌자료 외에도 최근 고고학 성과를 중심으로 재검토하였다.
문헌에서 다라국은 大國으로 묘사되고 있어, 고분군의 규모 차이가 고려되어야 한다. 고분군의 규모로 보면, 가야 여러 나라는 大國･中國･小國으로 구분해 볼 수 있다.
다라국은 기존에 문헌사에서는 합천읍으로 비정하는 경우가 많지만, 고총고분군이 뒷받침되지 않는다. 한편, 고고학자들은 대개 다라국을 합천 쌍책면 옥전고분군에 비정한다. 하지만 옥전 고분군의 규모와 수는 합천 삼가고분군에 비해 상대적으로 미약하고, 초계면･쌍책면 일대는 고지명으로 보면 초팔혜국(사팔혜국)으로 비정되어 다라국으로 보기 어렵다.
다라국은 『日本書紀』에 따르면 제3위의 위세를 보여주기에 합천군내에서 그에 걸맞는 고총고분군은 삼가고분군뿐이다. 삼가고분군의 위세는 삼가식 다곽식 고분군의 분포권으로 미루어 짐작할 수 있다.
지금까지 거론되던 ‘소가야연맹체’는 내륙의 남강 중상류역(북부 소가야연맹체)과 남해안권역(남부 소가야연맹체)으로 구분해 보아야 한다. 남해안권역보다는 내륙의 다라국이 더 상위의 지역연맹체의 중심국일 가능성이 있다. 따라서 소가야 연맹체 내에서 남강 중류역의 지역연맹체를 ‘다라연맹체’로 명명할 수 있으며 그 중심은 삼가세력이자 ‘다라국’이라고 하겠다."
25,고조선의 강역과 물질문화 연구를 위한 제언,박선미,고조선단군학회,고조선단군학,2021,고조선의 강역과 물질문화 연구를 위한 제언,"본고는 고조선의 강역과 물질문화 연구를 위한 방법론적인 모색의 일환으로 ‘고조선의 범주화’와 체계이론적 문화이자 광역적 문화권으로서의 ‘비파형동검문화의 개념적 확장’을 제안했다. 이는 공전하고 있는 고조선의 강역과 물질문화 논쟁을 진전시키고 고조선이 가리키는 개략적인 범위를 살펴 물질문화에 대한 논의에 타당성을 부여하고자 한 탐색의 일환이다.
본문에서는 고조선 지역에 있었으면서 고대 중국인들에게 유사한 혹은 같은 종족으로 비쳤던 부여 · 고구려 · 동옥저 · 예의 지역이 고조선의 범주로 묶일 수 있다고 제안했다. 물질문화의 경우는 고고학 문화를 체계이론적 개념으로 재정립해 비파형동검문화를 요서-요동-길림장춘 지역으로부터 한반도에 걸친 지역에 분포하는 문화로 볼 수 있음을 제안했다.
예비적 결론에서 필자는 범주화된 고조선과 개념적으로 확장된 비파형동검문화는 어느 정도 상관관계가 있다고 보았다. 십이대영자유형의 비파형동검문화나 한반도 중부 이남의 송국리형 주거지 등을 특징으로 하는 비파형동검문화 등 시간과 공간을 달리하는 여러 지역유형은 고조선과 그 범주 안에 포괄된 정치체들이 대내 · 대외적으로 관계한 상호작용의 측면에서 살펴볼 수 있다."
